customer_id,acquisition_date,acquisition_channel,age_band,region
CUST_02891,2022-03-23,Paid Search,45-54,South
CUST_02892,2022-11-07,Paid Search,45-54,South
CUST_02893,2022-07-18,Email,45-54,North
CUST_02894,2023-05-14,Paid Search,45-54,East
CUST_02895,2022-05-23,Social,25-34,East
CUST_02896,2022-10-21,Email,25-34,East
CUST_02897,2022-12-27,Paid Search,35-44,South
CUST_02898,2022-12-08,Email,35-44,North
CUST_02899,2023-03-11,Organic,25-34,South
CUST_02900,2022-04-21,Social,35-44,South
CUST_02901,2022-10-05,Email,35-44,North
CUST_02902,2023-03-14,Paid Search,25-34,West
CUST_02903,2023-04-17,Paid Search,45-54,South
CUST_02904,2022-12-04,Organic,25-34,South
CUST_02905,2022-12-22,Social,25-34,East
CUST_02906,2023-04-17,Referral,35-44,West
CUST_02907,2022-12-08,Organic,18-24,South
CUST_02908,2023-06-03,Paid Search,45-54,East
CUST_02909,2022-03-11,Social,45-54,North
CUST_02910,2022-07-09,Paid Search,55+,East
CUST_02911,2022-03-03,Paid Search,25-34,North
CUST_02912,2022-02-19,Email,35-44,North
CUST_02913,2022-09-15,Email,35-44,East
CUST_02914,2022-05-04,Organic,45-54,North
CUST_02915,2022-08-11,Paid Search,45-54,North
CUST_02916,2022-08-28,Social,55+,North
CUST_02917,2022-12-06,Social,55+,West
CUST_02918,2023-06-01,Social,18-24,East
CUST_02919,2023-04-09,Organic,25-34,South
CUST_02920,2022-07-26,Email,45-54,West
CUST_02921,2022-06-27,Email,35-44,South
CUST_02922,2023-02-25,Paid Search,35-44,West
CUST_02923,2022-03-09,Paid Search,18-24,South
CUST_02924,2022-10-23,Organic,35-44,North
CUST_02925,2022-08-19,Email,45-54,North
CUST_02926,2022-04-10,Paid Search,18-24,South
CUST_02927,2022-12-03,Paid Search,35-44,North
CUST_02928,2022-06-25,Email,55+,North
CUST_02929,2022-04-12,Social,35-44,South
CUST_02930,2022-12-23,Paid Search,55+,West
CUST_02931,2022-04-06,Social,25-34,North
CUST_02932,2023-01-03,Referral,18-24,North
CUST_02933,2022-03-30,Social,45-54,West
CUST_02934,2022-08-26,Paid Search,25-34,North
CUST_02935,2023-03-18,Referral,18-24,West
CUST_02936,2022-05-05,Paid Search,18-24,East
CUST_02937,2023-02-24,Email,55+,West
CUST_02938,2023-01-30,Social,45-54,East
CUST_02939,2023-05-08,Referral,25-34,East
CUST_02940,2022-04-03,Paid Search,35-44,North
CUST_02941,2023-01-26,Organic,25-34,East
CUST_02942,2023-05-27,Paid Search,18-24,East
CUST_02943,2023-02-21,Referral,55+,West
CUST_02944,2022-04-13,Organic,55+,North
CUST_02945,2023-03-25,Email,25-34,North
CUST_02946,2022-02-28,Social,25-34,North
CUST_02947,2022-11-18,Referral,55+,West
CUST_02948,2022-09-29,Social,35-44,North
CUST_02949,2022-10-17,Social,25-34,West
CUST_02950,2022-10-11,Social,25-34,South
CUST_02951,2022-01-18,Paid Search,35-44,South
CUST_02952,2022-10-05,Social,35-44,West
CUST_02953,2023-05-27,Paid Search,18-24,East
CUST_02954,2022-08-27,Organic,35-44,East
CUST_02955,2022-06-01,Paid Search,35-44,West
CUST_02956,2023-06-28,Paid Search,25-34,West
CUST_02957,2022-02-24,Organic,25-34,East
CUST_02958,2022-09-23,Paid Search,35-44,South
CUST_02959,2022-10-07,Email,25-34,West
CUST_02960,2022-09-18,Social,55+,East
CUST_02961,2023-05-19,Paid Search,35-44,West
CUST_02962,2022-08-19,Paid Search,35-44,West
CUST_02963,2023-06-16,Email,25-34,East
CUST_02964,2022-02-06,Paid Search,55+,South
CUST_02965,2023-02-05,Paid Search,18-24,West
CUST_02966,2022-11-20,Paid Search,35-44,West
CUST_02967,2022-05-12,Email,18-24,North
CUST_02968,2022-05-05,Paid Search,45-54,East
CUST_02969,2023-01-28,Paid Search,25-34,East
CUST_02970,2022-12-15,Referral,25-34,East
CUST_02971,2022-11-30,Referral,18-24,West
CUST_02972,2022-01-28,Paid Search,45-54,South
CUST_02973,2022-11-23,Paid Search,25-34,West
CUST_02974,2023-06-20,Organic,25-34,East
CUST_02975,2022-01-10,Referral,55+,North
CUST_02976,2022-09-14,Email,18-24,East
CUST_02977,2022-09-27,Email,35-44,North
CUST_02978,2023-05-05,Paid Search,18-24,West
CUST_02979,2022-06-04,Social,18-24,West
CUST_02980,2022-09-17,Organic,18-24,West
CUST_02981,2023-01-27,Organic,18-24,East
CUST_02982,2022-02-02,Paid Search,55+,South
CUST_02983,2023-03-14,Paid Search,35-44,South
CUST_02984,2023-03-25,Paid Search,55+,West
CUST_02985,2023-01-28,Paid Search,25-34,North
CUST_02986,2022-12-20,Paid Search,45-54,West
CUST_02987,2023-02-13,Referral,18-24,South
CUST_02988,2023-03-03,Paid Search,18-24,East
CUST_02989,2023-05-09,Organic,18-24,East
CUST_02990,2022-08-22,Paid Search,55+,North
CUST_02991,2022-09-07,Paid Search,45-54,North
CUST_02992,2022-12-15,Organic,45-54,North
CUST_02993,2022-04-16,Social,55+,West
CUST_02994,2023-04-13,Email,25-34,North
CUST_02995,2023-02-25,Referral,45-54,East
CUST_02996,2022-12-11,Paid Search,35-44,North
CUST_02997,2022-06-14,Paid Search,35-44,West
CUST_02998,2022-07-09,Email,45-54,West
CUST_02999,2022-08-26,Email,35-44,South
CUST_03000,2022-12-28,Referral,18-24,North
CUST_03001,2023-03-01,Paid Search,18-24,South
CUST_03002,2023-01-02,Social,35-44,East
CUST_03003,2023-05-23,Social,35-44,East
CUST_03004,2023-06-09,Paid Search,45-54,East
CUST_03005,2023-01-20,Paid Search,35-44,East
CUST_03006,2022-07-22,Email,18-24,East
CUST_03007,2022-11-24,Social,25-34,North
CUST_03008,2022-08-21,Social,35-44,North
CUST_03009,2022-12-10,Social,55+,West
CUST_03010,2023-03-20,Email,35-44,East
CUST_03011,2022-07-21,Paid Search,45-54,West
CUST_03012,2022-10-04,Email,45-54,East
CUST_03013,2022-01-25,Paid Search,25-34,South
CUST_03014,2023-02-07,Social,55+,East
CUST_03015,2022-09-25,Paid Search,45-54,East
CUST_03016,2022-09-09,Paid Search,55+,North
CUST_03017,2022-10-18,Email,45-54,South
CUST_03018,2022-04-28,Email,45-54,East
CUST_03019,2022-11-23,Referral,18-24,North
CUST_03020,2023-02-11,Email,35-44,North
CUST_03021,2022-07-10,Organic,18-24,North
CUST_03022,2022-03-13,Social,45-54,East
CUST_03023,2022-07-31,Organic,45-54,North
CUST_03024,2022-04-19,Referral,35-44,South
CUST_03025,2022-07-24,Referral,25-34,North
CUST_03026,2022-12-09,Referral,18-24,South
CUST_03027,2022-03-03,Email,45-54,North
CUST_03028,2023-02-13,Paid Search,45-54,West
CUST_03029,2022-05-03,Referral,35-44,South
CUST_03030,2023-05-04,Paid Search,45-54,North
CUST_03031,2023-02-04,Paid Search,45-54,East
CUST_03032,2022-05-29,Organic,35-44,West
CUST_03033,2022-11-04,Paid Search,18-24,West
CUST_03034,2022-03-02,Email,55+,West
CUST_03035,2022-02-24,Referral,35-44,South
CUST_03036,2023-06-07,Paid Search,45-54,South
CUST_03037,2023-03-15,Organic,55+,South
CUST_03038,2022-03-26,Paid Search,25-34,South
CUST_03039,2022-06-04,Organic,45-54,West
CUST_03040,2022-04-18,Social,18-24,North
CUST_03041,2022-08-04,Paid Search,55+,West
CUST_03042,2022-06-09,Paid Search,18-24,West
CUST_03043,2022-06-29,Paid Search,35-44,West
CUST_03044,2022-10-17,Email,25-34,East
CUST_03045,2022-04-14,Paid Search,18-24,West
CUST_03046,2023-04-28,Organic,35-44,North
CUST_03047,2023-02-02,Paid Search,55+,West
CUST_03048,2023-02-20,Social,18-24,East
CUST_03049,2022-04-03,Paid Search,25-34,West
CUST_03050,2023-01-22,Organic,18-24,North
CUST_03051,2023-04-02,Paid Search,18-24,West
CUST_03052,2022-04-06,Email,25-34,East
CUST_03053,2023-02-15,Referral,35-44,North
CUST_03054,2022-07-15,Paid Search,45-54,East
CUST_03055,2023-03-07,Social,45-54,North
CUST_03056,2022-09-19,Paid Search,45-54,North
CUST_03057,2023-03-15,Email,45-54,East
CUST_03058,2022-03-22,Email,25-34,West
CUST_03059,2022-08-01,Referral,55+,North
CUST_03060,2022-05-30,Paid Search,18-24,South
CUST_03061,2022-05-16,Paid Search,45-54,South
CUST_03062,2022-06-18,Paid Search,18-24,East
CUST_03063,2022-07-28,Paid Search,45-54,North
CUST_03064,2022-03-11,Paid Search,18-24,East
CUST_03065,2023-01-22,Organic,25-34,South
CUST_03066,2022-10-28,Email,25-34,West
CUST_03067,2023-03-29,Referral,45-54,South
CUST_03068,2023-01-20,Email,18-24,South
CUST_03069,2022-03-23,Paid Search,25-34,North
CUST_03070,2022-02-08,Email,25-34,West
CUST_03071,2022-08-19,Paid Search,45-54,West
CUST_03072,2022-09-20,Paid Search,55+,South
CUST_03073,2022-05-12,Email,45-54,South
CUST_03074,2023-03-04,Email,35-44,West
CUST_03075,2022-11-14,Organic,25-34,South
CUST_03076,2023-02-13,Paid Search,55+,North
CUST_03077,2022-03-01,Email,18-24,North
CUST_03078,2023-03-22,Paid Search,18-24,East
CUST_03079,2022-04-23,Paid Search,25-34,North
CUST_03080,2022-09-02,Social,25-34,North
CUST_03081,2022-08-28,Paid Search,35-44,North
CUST_03082,2023-03-25,Referral,55+,West
CUST_03083,2022-06-01,Email,45-54,West
CUST_03084,2022-05-12,Paid Search,25-34,West
CUST_03085,2022-07-05,Organic,25-34,South
CUST_03086,2022-07-17,Email,45-54,South
CUST_03087,2022-04-10,Social,25-34,South
CUST_03088,2022-04-07,Email,55+,East
CUST_03089,2022-05-07,Organic,35-44,North
CUST_03090,2022-09-13,Paid Search,35-44,East
CUST_03091,2022-07-07,Email,55+,North
CUST_03092,2022-08-03,Social,25-34,South
CUST_03093,2023-01-28,Paid Search,35-44,South
CUST_03094,2022-05-12,Email,35-44,East
CUST_03095,2023-05-12,Organic,25-34,West
CUST_03096,2023-02-15,Referral,18-24,East
CUST_03097,2022-04-06,Social,25-34,South
CUST_03098,2022-06-21,Referral,18-24,East
CUST_03099,2022-04-11,Social,45-54,East
CUST_03100,2022-05-29,Organic,18-24,North
CUST_03101,2022-07-19,Referral,25-34,West
CUST_03102,2022-03-13,Paid Search,55+,West
CUST_03103,2022-01-08,Paid Search,35-44,North
CUST_03104,2022-08-28,Referral,45-54,North
CUST_03105,2023-01-18,Social,45-54,North
CUST_03106,2022-06-15,Email,25-34,East
CUST_03107,2023-04-15,Paid Search,45-54,North
CUST_03108,2022-07-21,Paid Search,25-34,North
CUST_03109,2023-05-07,Email,45-54,East
CUST_03110,2022-05-09,Social,45-54,North
CUST_03111,2022-10-22,Paid Search,55+,North
CUST_03112,2023-02-21,Referral,55+,North
CUST_03113,2022-02-02,Social,18-24,East
CUST_03114,2023-05-23,Organic,25-34,South
CUST_03115,2022-07-19,Paid Search,35-44,South
CUST_03116,2022-09-29,Organic,25-34,East
CUST_03117,2022-12-10,Referral,45-54,North
CUST_03118,2022-12-18,Social,55+,East
CUST_03119,2022-01-13,Paid Search,25-34,South
CUST_03120,2023-04-19,Email,55+,East
CUST_03121,2022-12-07,Referral,55+,East
CUST_03122,2023-06-30,Paid Search,55+,East
CUST_03123,2022-09-15,Email,18-24,North
CUST_03124,2022-12-01,Referral,25-34,North
CUST_03125,2022-08-29,Referral,18-24,East
CUST_03126,2023-05-01,Paid Search,18-24,North
CUST_03127,2023-03-31,Email,18-24,South
CUST_03128,2023-05-12,Paid Search,35-44,East
CUST_03129,2022-10-03,Organic,18-24,West
CUST_03130,2023-03-09,Organic,25-34,East
CUST_03131,2022-07-15,Paid Search,55+,West
CUST_03132,2022-09-09,Paid Search,55+,East
CUST_03133,2023-02-20,Paid Search,55+,South
CUST_03134,2022-02-14,Email,18-24,North
CUST_03135,2023-01-23,Organic,45-54,East
CUST_03136,2022-01-09,Email,45-54,West
CUST_03137,2022-11-14,Paid Search,18-24,South
CUST_03138,2022-09-18,Paid Search,55+,North
CUST_03139,2022-09-13,Paid Search,35-44,North
CUST_03140,2022-09-27,Social,55+,East
CUST_03141,2022-09-26,Referral,18-24,East
CUST_03142,2022-08-11,Referral,45-54,North
CUST_03143,2022-09-04,Paid Search,18-24,North
CUST_03144,2022-11-07,Organic,55+,East
CUST_03145,2023-02-21,Paid Search,45-54,South
CUST_03146,2022-10-29,Social,18-24,South
CUST_03147,2022-12-17,Organic,25-34,South
CUST_03148,2023-04-02,Email,25-34,East
CUST_03149,2023-06-25,Organic,18-24,East
CUST_03150,2022-03-01,Paid Search,18-24,North
CUST_03151,2023-01-25,Social,55+,North
CUST_03152,2022-05-03,Paid Search,55+,East
CUST_03153,2022-04-18,Email,35-44,East
CUST_03154,2023-03-09,Paid Search,55+,North
CUST_03155,2022-02-07,Paid Search,45-54,North
CUST_03156,2023-04-08,Paid Search,18-24,East
CUST_03157,2023-02-25,Paid Search,45-54,South
CUST_03158,2023-06-28,Referral,18-24,North
CUST_03159,2022-12-31,Email,55+,East
CUST_03160,2023-04-22,Paid Search,25-34,North
CUST_03161,2022-03-06,Organic,18-24,North
CUST_03162,2023-05-01,Organic,25-34,East
CUST_03163,2022-03-29,Paid Search,45-54,North
CUST_03164,2022-06-21,Email,55+,North
CUST_03165,2022-03-11,Referral,35-44,West
CUST_03166,2022-08-08,Social,18-24,North
CUST_03167,2023-02-13,Email,55+,East
CUST_03168,2022-05-27,Social,45-54,West
CUST_03169,2023-03-25,Paid Search,35-44,West
CUST_03170,2022-11-28,Paid Search,35-44,West
CUST_03171,2022-12-10,Social,55+,South
CUST_03172,2023-05-28,Referral,25-34,West
CUST_03173,2022-08-24,Social,18-24,North
CUST_03174,2022-07-08,Paid Search,18-24,South
CUST_03175,2023-06-28,Paid Search,45-54,North
CUST_03176,2022-11-01,Paid Search,55+,East
CUST_03177,2022-12-02,Paid Search,45-54,West
CUST_03178,2022-06-11,Paid Search,45-54,West
CUST_03179,2022-04-28,Email,25-34,West
CUST_03180,2022-04-03,Email,35-44,North
CUST_03181,2022-05-03,Social,18-24,West
CUST_03182,2022-04-17,Email,25-34,East
CUST_03183,2023-02-12,Paid Search,45-54,South
CUST_03184,2022-02-01,Social,55+,North
CUST_03185,2022-12-10,Paid Search,55+,North
CUST_03186,2023-06-03,Organic,55+,West
CUST_03187,2023-02-22,Paid Search,18-24,South
CUST_03188,2022-08-08,Email,55+,East
CUST_03189,2022-02-02,Organic,25-34,West
CUST_03190,2023-04-01,Referral,45-54,South
CUST_03191,2022-01-02,Referral,55+,North
CUST_03192,2023-01-08,Social,55+,South
CUST_03193,2023-01-02,Paid Search,45-54,North
CUST_03194,2022-04-15,Social,25-34,North
CUST_03195,2023-02-08,Organic,35-44,West
CUST_03196,2022-04-06,Organic,45-54,South
CUST_03197,2022-05-04,Email,35-44,East
CUST_03198,2023-03-20,Paid Search,35-44,East
CUST_03199,2023-06-19,Social,35-44,East
CUST_03200,2022-05-25,Email,35-44,East
CUST_03201,2023-05-19,Paid Search,18-24,North
CUST_03202,2023-05-14,Paid Search,55+,East
CUST_03203,2023-02-25,Paid Search,18-24,West
CUST_03204,2022-03-18,Email,55+,North
CUST_03205,2022-06-13,Paid Search,18-24,North
CUST_03206,2023-01-06,Paid Search,35-44,East
CUST_03207,2023-06-30,Paid Search,35-44,West
CUST_03208,2023-03-21,Organic,35-44,South
CUST_03209,2022-08-18,Paid Search,35-44,West
CUST_03210,2022-05-09,Paid Search,55+,North
CUST_03211,2023-06-09,Email,18-24,East
CUST_03212,2022-05-31,Paid Search,55+,West
CUST_03213,2022-07-06,Organic,45-54,South
CUST_03214,2023-06-11,Organic,45-54,East
CUST_03215,2022-11-03,Email,18-24,North
CUST_03216,2022-05-25,Email,18-24,East
CUST_03217,2022-01-03,Email,25-34,East
CUST_03218,2022-08-23,Paid Search,25-34,West
CUST_03219,2023-06-23,Paid Search,45-54,North
CUST_03220,2022-08-25,Paid Search,55+,South
CUST_03221,2023-01-17,Paid Search,35-44,East
CUST_03222,2022-05-19,Referral,45-54,West
CUST_03223,2023-02-28,Paid Search,18-24,North
CUST_03224,2023-02-28,Paid Search,45-54,East
CUST_03225,2022-11-29,Email,18-24,West
CUST_03226,2023-02-26,Email,45-54,East
CUST_03227,2022-11-13,Paid Search,25-34,South
CUST_03228,2022-07-26,Paid Search,35-44,North
CUST_03229,2023-02-07,Paid Search,25-34,South
CUST_03230,2023-04-01,Paid Search,35-44,North
CUST_03231,2023-04-05,Social,55+,North
CUST_03232,2022-04-27,Organic,55+,South
CUST_03233,2023-01-05,Email,25-34,North
CUST_03234,2022-01-03,Email,25-34,North
CUST_03235,2022-11-09,Social,35-44,East
CUST_03236,2022-11-08,Referral,45-54,North
CUST_03237,2022-07-18,Paid Search,18-24,North
CUST_03238,2023-06-27,Paid Search,45-54,East
CUST_03239,2023-04-28,Email,55+,West
CUST_03240,2022-01-22,Referral,55+,East
CUST_03241,2022-04-25,Paid Search,35-44,North
CUST_03242,2022-04-24,Paid Search,25-34,North
CUST_03243,2023-05-06,Paid Search,25-34,East
CUST_03244,2022-10-11,Paid Search,45-54,East
CUST_03245,2023-02-02,Email,35-44,South
CUST_03246,2023-03-19,Social,18-24,West
CUST_03247,2023-02-24,Email,45-54,West
CUST_03248,2022-02-18,Paid Search,18-24,East
CUST_03249,2022-03-18,Paid Search,55+,East
CUST_03250,2022-08-04,Social,35-44,West
CUST_03251,2022-07-04,Email,25-34,North
CUST_03252,2023-02-12,Paid Search,18-24,East
CUST_03253,2022-03-27,Paid Search,18-24,West
CUST_03254,2022-07-22,Social,55+,North
CUST_03255,2022-05-10,Social,35-44,North
CUST_03256,2022-04-14,Organic,55+,South
CUST_03257,2022-04-05,Referral,55+,South
CUST_03258,2022-04-17,Email,18-24,West
CUST_03259,2022-11-05,Email,25-34,South
CUST_03260,2022-08-12,Paid Search,55+,East
CUST_03261,2022-08-26,Social,35-44,West
CUST_03262,2022-09-19,Referral,35-44,West
CUST_03263,2023-02-09,Paid Search,35-44,East
CUST_03264,2023-04-16,Organic,45-54,West
CUST_03265,2022-10-15,Email,55+,East
CUST_03266,2022-12-17,Paid Search,55+,North
CUST_03267,2023-02-08,Paid Search,45-54,East
CUST_03268,2023-01-12,Organic,35-44,South
CUST_03269,2022-03-15,Organic,25-34,South
CUST_03270,2023-06-21,Email,18-24,East
CUST_03271,2022-03-31,Organic,45-54,South
CUST_03272,2022-08-13,Organic,18-24,North
CUST_03273,2022-12-23,Social,45-54,West
CUST_03274,2022-08-09,Organic,35-44,East
CUST_03275,2022-05-13,Email,45-54,East
CUST_03276,2023-05-20,Social,55+,West
CUST_03277,2022-02-09,Referral,35-44,East
CUST_03278,2022-05-15,Social,35-44,East
CUST_03279,2023-06-27,Paid Search,35-44,West
CUST_03280,2023-02-03,Social,25-34,South
CUST_03281,2022-02-17,Organic,18-24,West
CUST_03282,2023-02-16,Paid Search,18-24,East
CUST_03283,2023-06-14,Organic,45-54,North
CUST_03284,2022-02-23,Email,55+,North
CUST_03285,2022-08-15,Paid Search,18-24,West
CUST_03286,2022-09-13,Paid Search,25-34,West
CUST_03287,2022-03-13,Social,45-54,West
CUST_03288,2022-04-20,Referral,45-54,North
CUST_03289,2022-04-05,Paid Search,45-54,West
CUST_03290,2022-04-12,Referral,45-54,West
CUST_03291,2022-08-09,Paid Search,18-24,West
CUST_03292,2022-09-11,Email,25-34,South
CUST_03293,2022-05-10,Organic,35-44,East
CUST_03294,2022-06-08,Social,18-24,South
CUST_03295,2022-04-15,Social,25-34,North
CUST_03296,2023-03-11,Referral,25-34,East
CUST_03297,2022-04-26,Organic,55+,North
CUST_03298,2023-05-11,Paid Search,25-34,North
CUST_03299,2022-10-22,Paid Search,55+,North
CUST_03300,2023-03-15,Paid Search,45-54,South
CUST_03301,2022-12-14,Referral,45-54,North
CUST_03302,2022-05-26,Referral,55+,West
CUST_03303,2022-11-25,Social,55+,West
CUST_03304,2022-05-30,Paid Search,25-34,West
CUST_03305,2022-03-06,Paid Search,35-44,South
CUST_03306,2022-05-20,Referral,35-44,North
CUST_03307,2022-05-31,Organic,55+,East
CUST_03308,2022-03-15,Paid Search,18-24,East
CUST_03309,2022-01-13,Paid Search,35-44,North
CUST_03310,2023-05-31,Paid Search,25-34,West
CUST_03311,2022-10-08,Email,25-34,South
CUST_03312,2022-08-08,Paid Search,45-54,West
CUST_03313,2023-05-23,Paid Search,25-34,North
CUST_03314,2022-05-03,Referral,45-54,South
CUST_03315,2022-08-08,Paid Search,55+,South
CUST_03316,2023-04-08,Email,45-54,North
CUST_03317,2022-12-12,Paid Search,18-24,East
CUST_03318,2022-08-06,Organic,18-24,West
CUST_03319,2022-05-20,Email,35-44,East
CUST_03320,2022-01-20,Paid Search,35-44,South
CUST_03321,2022-02-16,Paid Search,45-54,East
CUST_03322,2022-03-30,Referral,35-44,South
CUST_03323,2023-03-06,Organic,18-24,South
CUST_03324,2022-12-16,Paid Search,55+,West
CUST_03325,2022-08-25,Paid Search,55+,East
CUST_03326,2023-03-04,Paid Search,45-54,South
CUST_03327,2022-03-29,Referral,45-54,South
CUST_03328,2022-04-26,Organic,55+,West
CUST_03329,2022-08-03,Email,35-44,East
CUST_03330,2023-05-16,Paid Search,18-24,North
CUST_03331,2022-12-02,Social,45-54,West
CUST_03332,2023-04-10,Social,35-44,East
CUST_03333,2022-05-16,Paid Search,45-54,South
CUST_03334,2023-04-09,Paid Search,45-54,West
CUST_03335,2022-02-09,Email,35-44,West
CUST_03336,2022-05-05,Social,25-34,West
CUST_03337,2022-10-13,Social,35-44,South
CUST_03338,2022-01-28,Social,45-54,West
CUST_03339,2023-04-14,Social,45-54,West
CUST_03340,2023-04-19,Paid Search,35-44,West
CUST_03341,2022-10-23,Paid Search,35-44,East
CUST_03342,2022-06-16,Paid Search,55+,South
CUST_03343,2022-02-24,Organic,25-34,North
CUST_03344,2022-12-04,Referral,18-24,West
CUST_03345,2022-10-21,Paid Search,45-54,East
CUST_03346,2023-02-19,Paid Search,55+,West
CUST_03347,2022-11-25,Social,45-54,East
CUST_03348,2022-03-12,Social,35-44,East
CUST_03349,2022-03-08,Social,25-34,North
CUST_03350,2023-03-03,Paid Search,35-44,South
CUST_03351,2022-03-28,Organic,18-24,East
CUST_03352,2023-05-28,Social,35-44,North
CUST_03353,2022-02-27,Social,25-34,North
CUST_03354,2023-02-02,Social,25-34,East
CUST_03355,2023-06-17,Organic,35-44,North
CUST_03356,2022-08-29,Organic,55+,East
CUST_03357,2022-01-31,Referral,25-34,South
CUST_03358,2023-04-24,Email,55+,South
CUST_03359,2022-04-13,Email,35-44,North
CUST_03360,2022-10-15,Social,55+,South
CUST_03361,2023-06-22,Referral,25-34,East
CUST_03362,2023-02-11,Paid Search,55+,East
CUST_03363,2022-01-26,Paid Search,45-54,South
CUST_03364,2023-03-24,Organic,45-54,North
CUST_03365,2022-03-30,Organic,35-44,West
CUST_03366,2023-02-14,Organic,35-44,West
CUST_03367,2022-12-06,Email,35-44,West
CUST_03368,2022-06-07,Social,55+,South
CUST_03369,2022-08-20,Social,45-54,East
CUST_03370,2022-03-06,Paid Search,18-24,North
CUST_03371,2023-06-23,Paid Search,45-54,West
CUST_03372,2022-05-11,Organic,55+,North
CUST_03373,2022-06-18,Paid Search,45-54,South
CUST_03374,2022-10-02,Referral,35-44,West
CUST_03375,2023-01-03,Social,25-34,East
CUST_03376,2022-10-03,Social,45-54,West
CUST_03377,2022-10-03,Paid Search,45-54,South
CUST_03378,2022-11-15,Social,25-34,North
CUST_03379,2023-04-14,Paid Search,35-44,North
CUST_03380,2022-08-04,Social,25-34,North
CUST_03381,2023-03-31,Paid Search,18-24,North
CUST_03382,2023-03-06,Social,18-24,South
CUST_03383,2023-06-09,Social,18-24,North
CUST_03384,2023-05-14,Paid Search,35-44,North
CUST_03385,2023-03-12,Paid Search,35-44,South
CUST_03386,2022-05-15,Social,35-44,East
CUST_03387,2023-02-27,Paid Search,55+,East
CUST_03388,2023-02-07,Paid Search,25-34,North
CUST_03389,2022-06-08,Email,25-34,West
CUST_03390,2023-01-06,Organic,25-34,East
CUST_03391,2022-05-19,Referral,25-34,South
CUST_03392,2022-10-13,Email,35-44,South
CUST_03393,2023-03-12,Organic,25-34,West
CUST_03394,2022-04-13,Email,25-34,South
CUST_03395,2022-07-03,Email,45-54,North
CUST_03396,2023-03-11,Email,55+,South
CUST_03397,2022-09-05,Paid Search,25-34,North
CUST_03398,2023-06-09,Paid Search,18-24,North
CUST_03399,2022-01-05,Social,25-34,South
CUST_03400,2023-01-30,Paid Search,35-44,North
CUST_03401,2023-03-21,Social,55+,South
CUST_03402,2023-05-17,Paid Search,18-24,North
CUST_03403,2022-03-27,Email,18-24,East
CUST_03404,2023-06-22,Paid Search,35-44,North
CUST_03405,2022-08-03,Referral,55+,North
CUST_03406,2022-07-12,Social,35-44,West
CUST_03407,2022-07-14,Email,55+,North
CUST_03408,2022-12-15,Paid Search,45-54,South
CUST_03409,2022-12-26,Paid Search,18-24,East
CUST_03410,2022-09-16,Social,35-44,South
CUST_03411,2022-02-08,Paid Search,45-54,South
CUST_03412,2023-06-23,Social,35-44,North
CUST_03413,2022-05-02,Paid Search,18-24,South
CUST_03414,2022-02-21,Paid Search,18-24,West
CUST_03415,2022-11-23,Social,45-54,East
CUST_03416,2022-08-14,Email,35-44,West
CUST_03417,2022-12-03,Paid Search,35-44,East
CUST_03418,2023-04-24,Organic,25-34,West
CUST_03419,2022-02-23,Paid Search,25-34,South
CUST_03420,2022-06-05,Email,45-54,East
CUST_03421,2022-10-10,Email,18-24,East
CUST_03422,2023-03-07,Email,35-44,West
CUST_03423,2022-11-24,Social,25-34,East
CUST_03424,2022-07-28,Paid Search,45-54,South
CUST_03425,2022-11-30,Organic,45-54,North
CUST_03426,2023-06-20,Referral,35-44,West
CUST_03427,2022-09-20,Organic,25-34,South
CUST_03428,2023-04-28,Social,25-34,West
CUST_03429,2023-03-02,Organic,25-34,East
CUST_03430,2022-06-14,Referral,25-34,North
CUST_03431,2022-05-17,Email,45-54,East
CUST_03432,2023-02-25,Email,18-24,South
CUST_03433,2022-04-24,Social,18-24,North
CUST_03434,2022-07-03,Email,35-44,South
CUST_03435,2022-05-09,Social,25-34,East
CUST_03436,2022-11-28,Paid Search,55+,North
CUST_03437,2022-06-10,Social,45-54,East
CUST_03438,2022-12-26,Paid Search,45-54,West
CUST_03439,2023-05-26,Organic,35-44,North
CUST_03440,2023-03-29,Paid Search,35-44,North
CUST_03441,2023-06-02,Paid Search,35-44,North
CUST_03442,2022-01-14,Social,18-24,East
CUST_03443,2022-09-06,Social,35-44,West
CUST_03444,2022-05-01,Social,55+,West
CUST_03445,2023-05-17,Organic,25-34,North
CUST_03446,2023-01-24,Paid Search,18-24,South
CUST_03447,2022-06-24,Social,35-44,North
CUST_03448,2022-11-04,Email,25-34,South
CUST_03449,2022-11-27,Email,45-54,South
CUST_03450,2022-09-28,Email,55+,East
CUST_03451,2022-09-16,Paid Search,55+,West
CUST_03452,2022-01-31,Referral,25-34,West
CUST_03453,2022-09-05,Social,55+,North
CUST_03454,2022-07-10,Paid Search,18-24,North
CUST_03455,2023-03-23,Organic,25-34,South
CUST_03456,2023-04-18,Email,25-34,South
CUST_03457,2023-02-14,Paid Search,55+,South
CUST_03458,2022-01-17,Referral,45-54,East
CUST_03459,2023-04-05,Paid Search,25-34,East
CUST_03460,2022-08-05,Paid Search,18-24,West
CUST_03461,2022-08-16,Social,45-54,East
CUST_03462,2023-06-01,Paid Search,45-54,South
CUST_03463,2023-04-19,Paid Search,55+,North
CUST_03464,2022-01-28,Social,35-44,South
CUST_03465,2022-07-16,Paid Search,18-24,West
CUST_03466,2023-02-14,Social,25-34,West
