customer_id,acquisition_date,acquisition_channel,age_band,region,calibration_end_date,holdout_end_date,eligible
CUST_01168,2022-08-06,Paid Search,18-24,North,2022-11-04,2023-05-03,True
CUST_01169,2023-06-30,Paid Search,25-34,East,2023-09-28,2024-03-26,True
CUST_01170,2023-05-16,Referral,35-44,West,2023-08-14,2024-02-10,True
CUST_01171,2022-12-10,Organic,45-54,East,2023-03-10,2023-09-06,True
CUST_01172,2022-12-11,Social,25-34,South,2023-03-11,2023-09-07,True
CUST_01173,2022-08-02,Social,35-44,South,2022-10-31,2023-04-29,True
CUST_01174,2022-04-07,Organic,18-24,North,2022-07-06,2023-01-02,True
CUST_01175,2022-01-05,Social,18-24,North,2022-04-05,2022-10-02,True
CUST_01176,2022-07-05,Paid Search,55+,South,2022-10-03,2023-04-01,True
CUST_01177,2022-06-22,Organic,55+,East,2022-09-20,2023-03-19,True
CUST_01178,2022-04-15,Email,55+,South,2022-07-14,2023-01-10,True
CUST_01179,2022-05-22,Paid Search,25-34,West,2022-08-20,2023-02-16,True
CUST_01180,2022-01-14,Email,35-44,East,2022-04-14,2022-10-11,True
CUST_01181,2022-11-28,Organic,45-54,North,2023-02-26,2023-08-25,True
CUST_01182,2023-05-22,Paid Search,25-34,East,2023-08-20,2024-02-16,True
CUST_01183,2023-01-13,Email,45-54,East,2023-04-13,2023-10-10,True
CUST_01184,2022-09-02,Paid Search,45-54,North,2022-12-01,2023-05-30,True
CUST_01185,2022-08-18,Paid Search,35-44,South,2022-11-16,2023-05-15,True
CUST_01186,2022-06-17,Paid Search,35-44,West,2022-09-15,2023-03-14,True
CUST_01187,2022-03-19,Social,25-34,South,2022-06-17,2022-12-14,True
CUST_01188,2022-11-23,Organic,55+,South,2023-02-21,2023-08-20,True
CUST_01189,2022-11-06,Paid Search,55+,North,2023-02-04,2023-08-03,True
CUST_01190,2022-01-04,Paid Search,55+,North,2022-04-04,2022-10-01,True
CUST_01191,2022-08-15,Paid Search,45-54,South,2022-11-13,2023-05-12,True
CUST_01192,2022-06-01,Paid Search,25-34,West,2022-08-30,2023-02-26,True
CUST_01193,2022-04-03,Referral,45-54,West,2022-07-02,2022-12-29,True
CUST_01194,2023-01-19,Social,25-34,East,2023-04-19,2023-10-16,True
CUST_01195,2022-10-15,Referral,55+,West,2023-01-13,2023-07-12,True
CUST_01196,2022-12-13,Email,25-34,East,2023-03-13,2023-09-09,True
CUST_01197,2023-01-25,Referral,35-44,East,2023-04-25,2023-10-22,True
CUST_01198,2023-06-21,Paid Search,18-24,South,2023-09-19,2024-03-17,True
CUST_01199,2023-03-15,Paid Search,18-24,North,2023-06-13,2023-12-10,True
CUST_01200,2022-12-05,Organic,25-34,South,2023-03-05,2023-09-01,True
CUST_01201,2023-04-25,Social,35-44,West,2023-07-24,2024-01-20,True
CUST_01202,2022-09-18,Organic,18-24,East,2022-12-17,2023-06-15,True
CUST_01203,2023-06-22,Organic,55+,West,2023-09-20,2024-03-18,True
CUST_01204,2023-02-20,Referral,18-24,North,2023-05-21,2023-11-17,True
CUST_01205,2022-12-22,Organic,55+,North,2023-03-22,2023-09-18,True
CUST_01206,2023-05-09,Email,25-34,South,2023-08-07,2024-02-03,True
CUST_01207,2022-10-09,Paid Search,25-34,South,2023-01-07,2023-07-06,True
CUST_01208,2023-01-29,Paid Search,18-24,West,2023-04-29,2023-10-26,True
CUST_01209,2022-06-05,Paid Search,55+,South,2022-09-03,2023-03-02,True
CUST_01210,2023-06-10,Paid Search,45-54,East,2023-09-08,2024-03-06,True
CUST_01211,2022-12-07,Email,18-24,East,2023-03-07,2023-09-03,True
CUST_01212,2023-03-03,Social,18-24,South,2023-06-01,2023-11-28,True
CUST_01213,2022-09-09,Social,45-54,West,2022-12-08,2023-06-06,True
CUST_01214,2023-04-19,Referral,55+,North,2023-07-18,2024-01-14,True
CUST_01215,2022-02-10,Paid Search,18-24,North,2022-05-11,2022-11-07,True
CUST_01216,2022-03-04,Social,25-34,East,2022-06-02,2022-11-29,True
CUST_01217,2022-10-04,Email,35-44,East,2023-01-02,2023-07-01,True
CUST_01218,2023-02-04,Paid Search,18-24,South,2023-05-05,2023-11-01,True
CUST_01219,2023-03-18,Paid Search,25-34,West,2023-06-16,2023-12-13,True
CUST_01220,2022-08-29,Paid Search,18-24,North,2022-11-27,2023-05-26,True
CUST_01221,2022-12-21,Paid Search,35-44,South,2023-03-21,2023-09-17,True
CUST_01222,2022-10-29,Social,45-54,North,2023-01-27,2023-07-26,True
CUST_01223,2023-06-09,Social,35-44,North,2023-09-07,2024-03-05,True
CUST_01224,2022-12-24,Social,25-34,East,2023-03-24,2023-09-20,True
CUST_01225,2022-08-16,Paid Search,35-44,East,2022-11-14,2023-05-13,True
CUST_01226,2023-06-14,Social,35-44,East,2023-09-12,2024-03-10,True
CUST_01227,2022-02-28,Social,18-24,West,2022-05-29,2022-11-25,True
CUST_01228,2023-06-22,Paid Search,18-24,North,2023-09-20,2024-03-18,True
CUST_01229,2022-03-26,Referral,18-24,East,2022-06-24,2022-12-21,True
CUST_01230,2022-06-07,Email,55+,North,2022-09-05,2023-03-04,True
CUST_01231,2023-03-25,Email,45-54,West,2023-06-23,2023-12-20,True
CUST_01232,2023-02-05,Paid Search,18-24,East,2023-05-06,2023-11-02,True
CUST_01233,2023-06-14,Email,25-34,West,2023-09-12,2024-03-10,True
CUST_01234,2023-02-14,Paid Search,35-44,East,2023-05-15,2023-11-11,True
CUST_01235,2022-12-14,Paid Search,18-24,South,2023-03-14,2023-09-10,True
CUST_01236,2022-07-09,Paid Search,55+,East,2022-10-07,2023-04-05,True
CUST_01237,2022-01-03,Organic,55+,West,2022-04-03,2022-09-30,True
CUST_01238,2022-03-09,Paid Search,25-34,North,2022-06-07,2022-12-04,True
CUST_01239,2022-06-12,Email,18-24,West,2022-09-10,2023-03-09,True
CUST_01240,2022-01-23,Paid Search,25-34,East,2022-04-23,2022-10-20,True
CUST_01241,2022-10-05,Organic,35-44,North,2023-01-03,2023-07-02,True
CUST_01242,2023-03-01,Referral,55+,West,2023-05-30,2023-11-26,True
CUST_01243,2023-06-10,Organic,25-34,North,2023-09-08,2024-03-06,True
CUST_01244,2022-09-25,Paid Search,25-34,East,2022-12-24,2023-06-22,True
CUST_01245,2023-04-23,Paid Search,25-34,North,2023-07-22,2024-01-18,True
CUST_01246,2023-06-23,Referral,18-24,North,2023-09-21,2024-03-19,True
CUST_01247,2023-04-15,Paid Search,18-24,East,2023-07-14,2024-01-10,True
CUST_01248,2022-09-11,Social,35-44,East,2022-12-10,2023-06-08,True
CUST_01249,2022-06-27,Organic,45-54,East,2022-09-25,2023-03-24,True
CUST_01250,2023-06-18,Email,18-24,South,2023-09-16,2024-03-14,True
CUST_01251,2022-05-13,Organic,25-34,West,2022-08-11,2023-02-07,True
CUST_01252,2022-08-13,Referral,55+,North,2022-11-11,2023-05-10,True
CUST_01253,2022-02-10,Paid Search,55+,West,2022-05-11,2022-11-07,True
CUST_01254,2023-03-10,Email,45-54,South,2023-06-08,2023-12-05,True
CUST_01255,2022-12-21,Paid Search,35-44,East,2023-03-21,2023-09-17,True
CUST_01256,2022-02-16,Social,35-44,West,2022-05-17,2022-11-13,True
CUST_01257,2022-05-02,Paid Search,25-34,South,2022-07-31,2023-01-27,True
CUST_01258,2022-10-31,Paid Search,25-34,South,2023-01-29,2023-07-28,True
CUST_01259,2022-10-23,Referral,25-34,West,2023-01-21,2023-07-20,True
CUST_01260,2023-03-14,Paid Search,45-54,West,2023-06-12,2023-12-09,True
CUST_01261,2022-05-26,Paid Search,45-54,North,2022-08-24,2023-02-20,True
CUST_01262,2023-05-20,Social,45-54,East,2023-08-18,2024-02-14,True
CUST_01263,2022-08-31,Paid Search,45-54,South,2022-11-29,2023-05-28,True
CUST_01264,2023-03-26,Email,18-24,East,2023-06-24,2023-12-21,True
CUST_01265,2022-05-11,Paid Search,45-54,South,2022-08-09,2023-02-05,True
CUST_01266,2022-01-21,Paid Search,55+,North,2022-04-21,2022-10-18,True
CUST_01267,2022-01-31,Paid Search,45-54,West,2022-05-01,2022-10-28,True
CUST_01268,2022-07-23,Social,35-44,East,2022-10-21,2023-04-19,True
CUST_01269,2023-06-05,Organic,25-34,South,2023-09-03,2024-03-01,True
CUST_01270,2022-01-27,Paid Search,45-54,North,2022-04-27,2022-10-24,True
CUST_01271,2022-07-21,Organic,35-44,North,2022-10-19,2023-04-17,True
CUST_01272,2022-03-01,Referral,25-34,South,2022-05-30,2022-11-26,True
CUST_01273,2023-05-24,Referral,35-44,East,2023-08-22,2024-02-18,True
CUST_01274,2023-01-04,Social,18-24,South,2023-04-04,2023-10-01,True
CUST_01275,2023-02-21,Social,55+,East,2023-05-22,2023-11-18,True
CUST_01276,2023-01-25,Social,45-54,South,2023-04-25,2023-10-22,True
CUST_01277,2022-12-25,Email,25-34,North,2023-03-25,2023-09-21,True
CUST_01278,2023-02-27,Email,45-54,East,2023-05-28,2023-11-24,True
CUST_01279,2022-01-05,Paid Search,18-24,North,2022-04-05,2022-10-02,True
CUST_01280,2023-04-18,Paid Search,25-34,North,2023-07-17,2024-01-13,True
CUST_01281,2023-02-08,Social,45-54,North,2023-05-09,2023-11-05,True
CUST_01282,2023-02-08,Paid Search,18-24,South,2023-05-09,2023-11-05,True
CUST_01283,2022-08-03,Paid Search,45-54,East,2022-11-01,2023-04-30,True
CUST_01284,2023-03-14,Paid Search,55+,West,2023-06-12,2023-12-09,True
CUST_01285,2022-07-28,Paid Search,35-44,North,2022-10-26,2023-04-24,True
CUST_01286,2022-01-27,Referral,25-34,North,2022-04-27,2022-10-24,True
CUST_01287,2023-05-11,Referral,45-54,North,2023-08-09,2024-02-05,True
CUST_01288,2022-05-09,Email,25-34,South,2022-08-07,2023-02-03,True
CUST_01289,2022-02-25,Paid Search,45-54,North,2022-05-26,2022-11-22,True
CUST_01290,2022-12-06,Email,45-54,South,2023-03-06,2023-09-02,True
CUST_01291,2022-05-08,Email,18-24,West,2022-08-06,2023-02-02,True
CUST_01292,2023-04-14,Social,18-24,South,2023-07-13,2024-01-09,True
CUST_01293,2022-08-31,Referral,18-24,East,2022-11-29,2023-05-28,True
CUST_01294,2022-01-03,Email,18-24,East,2022-04-03,2022-09-30,True
CUST_01295,2023-06-04,Email,25-34,North,2023-09-02,2024-02-29,True
CUST_01296,2022-10-08,Organic,18-24,North,2023-01-06,2023-07-05,True
CUST_01297,2022-05-24,Social,55+,South,2022-08-22,2023-02-18,True
CUST_01298,2023-01-05,Email,55+,South,2023-04-05,2023-10-02,True
CUST_01299,2022-10-17,Email,18-24,North,2023-01-15,2023-07-14,True
CUST_01300,2022-01-17,Paid Search,25-34,East,2022-04-17,2022-10-14,True
CUST_01301,2023-02-19,Organic,45-54,South,2023-05-20,2023-11-16,True
CUST_01302,2022-08-08,Paid Search,45-54,South,2022-11-06,2023-05-05,True
CUST_01303,2023-01-18,Paid Search,35-44,East,2023-04-18,2023-10-15,True
CUST_01304,2023-05-05,Organic,55+,West,2023-08-03,2024-01-30,True
CUST_01305,2022-11-30,Social,45-54,West,2023-02-28,2023-08-27,True
CUST_01306,2023-01-02,Paid Search,45-54,West,2023-04-02,2023-09-29,True
CUST_01307,2022-05-20,Paid Search,35-44,South,2022-08-18,2023-02-14,True
CUST_01308,2022-05-10,Paid Search,35-44,North,2022-08-08,2023-02-04,True
CUST_01309,2022-08-15,Referral,25-34,North,2022-11-13,2023-05-12,True
CUST_01310,2023-04-11,Paid Search,35-44,South,2023-07-10,2024-01-06,True
CUST_01311,2022-10-14,Organic,55+,South,2023-01-12,2023-07-11,True
CUST_01312,2022-07-10,Organic,25-34,North,2022-10-08,2023-04-06,True
CUST_01313,2023-03-02,Email,18-24,North,2023-05-31,2023-11-27,True
CUST_01314,2023-04-11,Referral,35-44,North,2023-07-10,2024-01-06,True
CUST_01315,2023-05-08,Paid Search,45-54,East,2023-08-06,2024-02-02,True
CUST_01316,2022-06-13,Paid Search,55+,South,2022-09-11,2023-03-10,True
CUST_01317,2023-01-23,Social,35-44,North,2023-04-23,2023-10-20,True
CUST_01318,2022-11-19,Paid Search,45-54,East,2023-02-17,2023-08-16,True
CUST_01319,2022-09-03,Paid Search,25-34,West,2022-12-02,2023-05-31,True
CUST_01320,2022-08-05,Paid Search,35-44,South,2022-11-03,2023-05-02,True
CUST_01321,2022-03-04,Paid Search,35-44,South,2022-06-02,2022-11-29,True
CUST_01322,2022-05-31,Email,25-34,South,2022-08-29,2023-02-25,True
CUST_01323,2022-10-28,Social,45-54,South,2023-01-26,2023-07-25,True
CUST_01324,2023-04-30,Social,55+,South,2023-07-29,2024-01-25,True
CUST_01325,2023-04-19,Referral,25-34,West,2023-07-18,2024-01-14,True
CUST_01326,2022-04-13,Social,18-24,West,2022-07-12,2023-01-08,True
CUST_01327,2023-01-06,Email,55+,South,2023-04-06,2023-10-03,True
CUST_01328,2022-02-16,Social,55+,West,2022-05-17,2022-11-13,True
CUST_01329,2023-01-04,Email,55+,West,2023-04-04,2023-10-01,True
CUST_01330,2022-07-06,Paid Search,25-34,North,2022-10-04,2023-04-02,True
CUST_01331,2022-09-03,Organic,45-54,South,2022-12-02,2023-05-31,True
CUST_01332,2023-01-27,Paid Search,45-54,East,2023-04-27,2023-10-24,True
CUST_01333,2022-08-20,Paid Search,45-54,South,2022-11-18,2023-05-17,True
CUST_01334,2023-03-17,Paid Search,55+,South,2023-06-15,2023-12-12,True
CUST_01335,2022-10-19,Email,55+,South,2023-01-17,2023-07-16,True
CUST_01336,2023-06-30,Email,35-44,East,2023-09-28,2024-03-26,True
CUST_01337,2022-12-15,Email,18-24,South,2023-03-15,2023-09-11,True
CUST_01338,2022-06-11,Organic,18-24,East,2022-09-09,2023-03-08,True
CUST_01339,2023-02-28,Paid Search,55+,North,2023-05-29,2023-11-25,True
CUST_01340,2022-08-11,Email,55+,West,2022-11-09,2023-05-08,True
CUST_01341,2022-10-19,Paid Search,18-24,North,2023-01-17,2023-07-16,True
CUST_01342,2022-03-16,Social,25-34,North,2022-06-14,2022-12-11,True
CUST_01343,2022-03-07,Paid Search,25-34,North,2022-06-05,2022-12-02,True
CUST_01344,2022-11-10,Paid Search,25-34,South,2023-02-08,2023-08-07,True
CUST_01345,2022-04-12,Email,45-54,East,2022-07-11,2023-01-07,True
CUST_01346,2023-06-29,Social,35-44,West,2023-09-27,2024-03-25,True
CUST_01347,2023-04-13,Social,35-44,South,2023-07-12,2024-01-08,True
CUST_01348,2023-01-18,Referral,35-44,North,2023-04-18,2023-10-15,True
CUST_01349,2023-02-06,Social,45-54,South,2023-05-07,2023-11-03,True
CUST_01350,2022-11-21,Email,45-54,North,2023-02-19,2023-08-18,True
CUST_01351,2022-02-02,Paid Search,18-24,South,2022-05-03,2022-10-30,True
CUST_01352,2022-08-03,Paid Search,18-24,East,2022-11-01,2023-04-30,True
CUST_01353,2022-09-28,Paid Search,25-34,North,2022-12-27,2023-06-25,True
CUST_01354,2023-05-15,Paid Search,35-44,West,2023-08-13,2024-02-09,True
CUST_01355,2022-04-30,Email,55+,North,2022-07-29,2023-01-25,True
CUST_01356,2022-09-29,Email,55+,East,2022-12-28,2023-06-26,True
CUST_01357,2022-07-07,Referral,45-54,West,2022-10-05,2023-04-03,True
CUST_01358,2022-03-15,Email,18-24,West,2022-06-13,2022-12-10,True
CUST_01359,2022-02-26,Social,18-24,East,2022-05-27,2022-11-23,True
CUST_01360,2022-07-19,Social,35-44,East,2022-10-17,2023-04-15,True
CUST_01361,2022-02-15,Paid Search,35-44,North,2022-05-16,2022-11-12,True
CUST_01362,2022-02-06,Paid Search,45-54,North,2022-05-07,2022-11-03,True
CUST_01363,2022-07-11,Referral,18-24,South,2022-10-09,2023-04-07,True
CUST_01364,2022-04-21,Referral,55+,East,2022-07-20,2023-01-16,True
CUST_01365,2022-10-30,Paid Search,35-44,East,2023-01-28,2023-07-27,True
CUST_01366,2022-01-10,Paid Search,35-44,West,2022-04-10,2022-10-07,True
CUST_01367,2022-06-14,Social,18-24,South,2022-09-12,2023-03-11,True
CUST_01368,2022-09-05,Referral,55+,West,2022-12-04,2023-06-02,True
CUST_01369,2023-06-10,Paid Search,35-44,South,2023-09-08,2024-03-06,True
CUST_01370,2022-12-13,Email,25-34,North,2023-03-13,2023-09-09,True
CUST_01371,2023-04-26,Organic,25-34,East,2023-07-25,2024-01-21,True
CUST_01372,2022-07-07,Paid Search,25-34,North,2022-10-05,2023-04-03,True
CUST_01373,2022-09-03,Organic,18-24,South,2022-12-02,2023-05-31,True
CUST_01374,2022-08-18,Paid Search,55+,West,2022-11-16,2023-05-15,True
CUST_01375,2023-04-30,Email,55+,West,2023-07-29,2024-01-25,True
CUST_01376,2023-06-08,Email,55+,South,2023-09-06,2024-03-04,True
CUST_01377,2023-06-10,Paid Search,25-34,North,2023-09-08,2024-03-06,True
CUST_01378,2023-02-15,Organic,35-44,North,2023-05-16,2023-11-12,True
CUST_01379,2022-10-02,Email,35-44,North,2022-12-31,2023-06-29,True
CUST_01380,2022-10-23,Organic,35-44,West,2023-01-21,2023-07-20,True
CUST_01381,2023-06-20,Paid Search,35-44,West,2023-09-18,2024-03-16,True
CUST_01382,2022-06-05,Organic,35-44,East,2022-09-03,2023-03-02,True
CUST_01383,2022-07-09,Organic,45-54,East,2022-10-07,2023-04-05,True
CUST_01384,2023-05-05,Referral,18-24,South,2023-08-03,2024-01-30,True
CUST_01385,2022-07-30,Paid Search,18-24,North,2022-10-28,2023-04-26,True
CUST_01386,2022-05-09,Social,55+,North,2022-08-07,2023-02-03,True
CUST_01387,2022-11-03,Email,55+,East,2023-02-01,2023-07-31,True
CUST_01388,2022-06-27,Organic,55+,North,2022-09-25,2023-03-24,True
CUST_01389,2023-05-02,Email,25-34,North,2023-07-31,2024-01-27,True
CUST_01390,2023-05-12,Paid Search,35-44,West,2023-08-10,2024-02-06,True
CUST_01391,2022-06-17,Paid Search,18-24,East,2022-09-15,2023-03-14,True
CUST_01392,2022-10-17,Social,25-34,South,2023-01-15,2023-07-14,True
CUST_01393,2023-06-22,Organic,45-54,North,2023-09-20,2024-03-18,True
CUST_01394,2023-02-10,Paid Search,25-34,North,2023-05-11,2023-11-07,True
CUST_01395,2022-04-28,Social,35-44,South,2022-07-27,2023-01-23,True
CUST_01396,2022-11-19,Organic,18-24,South,2023-02-17,2023-08-16,True
CUST_01397,2022-12-05,Paid Search,35-44,East,2023-03-05,2023-09-01,True
CUST_01398,2022-12-23,Paid Search,45-54,North,2023-03-23,2023-09-19,True
CUST_01399,2022-01-14,Social,35-44,North,2022-04-14,2022-10-11,True
CUST_01400,2022-06-13,Referral,35-44,North,2022-09-11,2023-03-10,True
CUST_01401,2023-04-12,Paid Search,55+,South,2023-07-11,2024-01-07,True
CUST_01402,2022-05-12,Social,25-34,South,2022-08-10,2023-02-06,True
CUST_01403,2022-06-13,Email,25-34,North,2022-09-11,2023-03-10,True
CUST_01404,2022-06-26,Organic,45-54,East,2022-09-24,2023-03-23,True
CUST_01405,2022-04-07,Organic,35-44,South,2022-07-06,2023-01-02,True
CUST_01406,2022-03-26,Social,55+,North,2022-06-24,2022-12-21,True
CUST_01407,2022-07-09,Email,18-24,East,2022-10-07,2023-04-05,True
CUST_01408,2023-04-23,Paid Search,18-24,South,2023-07-22,2024-01-18,True
CUST_01409,2022-01-01,Email,25-34,South,2022-04-01,2022-09-28,True
CUST_01410,2022-06-04,Paid Search,35-44,South,2022-09-02,2023-03-01,True
CUST_01411,2022-02-03,Social,55+,North,2022-05-04,2022-10-31,True
CUST_01412,2022-11-03,Paid Search,35-44,South,2023-02-01,2023-07-31,True
CUST_01413,2022-05-17,Email,35-44,East,2022-08-15,2023-02-11,True
CUST_01414,2023-03-09,Paid Search,18-24,North,2023-06-07,2023-12-04,True
CUST_01415,2022-11-16,Paid Search,35-44,East,2023-02-14,2023-08-13,True
CUST_01416,2023-03-04,Paid Search,35-44,North,2023-06-02,2023-11-29,True
CUST_01417,2022-12-13,Referral,35-44,East,2023-03-13,2023-09-09,True
CUST_01418,2022-08-28,Social,45-54,North,2022-11-26,2023-05-25,True
CUST_01419,2023-04-16,Paid Search,35-44,North,2023-07-15,2024-01-11,True
CUST_01420,2022-09-18,Organic,18-24,South,2022-12-17,2023-06-15,True
CUST_01421,2023-06-03,Organic,18-24,East,2023-09-01,2024-02-28,True
CUST_01422,2023-06-28,Paid Search,18-24,East,2023-09-26,2024-03-24,True
CUST_01423,2022-11-18,Social,45-54,South,2023-02-16,2023-08-15,True
CUST_01424,2023-01-04,Email,55+,North,2023-04-04,2023-10-01,True
CUST_01425,2022-05-20,Paid Search,55+,South,2022-08-18,2023-02-14,True
CUST_01426,2023-03-21,Email,25-34,West,2023-06-19,2023-12-16,True
CUST_01427,2023-01-02,Paid Search,18-24,North,2023-04-02,2023-09-29,True
CUST_01428,2023-05-08,Organic,45-54,East,2023-08-06,2024-02-02,True
CUST_01429,2022-05-26,Organic,18-24,South,2022-08-24,2023-02-20,True
CUST_01430,2023-03-07,Social,45-54,North,2023-06-05,2023-12-02,True
CUST_01431,2022-09-14,Referral,25-34,East,2022-12-13,2023-06-11,True
CUST_01432,2022-04-12,Referral,55+,North,2022-07-11,2023-01-07,True
CUST_01433,2022-04-04,Organic,45-54,South,2022-07-03,2022-12-30,True
CUST_01434,2022-11-03,Paid Search,45-54,North,2023-02-01,2023-07-31,True
CUST_01435,2022-06-24,Paid Search,35-44,East,2022-09-22,2023-03-21,True
CUST_01436,2022-02-25,Referral,55+,North,2022-05-26,2022-11-22,True
CUST_01437,2022-08-22,Paid Search,35-44,North,2022-11-20,2023-05-19,True
CUST_01438,2022-12-23,Paid Search,45-54,East,2023-03-23,2023-09-19,True
CUST_01439,2022-06-24,Paid Search,25-34,West,2022-09-22,2023-03-21,True
CUST_01440,2023-06-06,Referral,35-44,North,2023-09-04,2024-03-02,True
CUST_01441,2023-03-02,Paid Search,55+,South,2023-05-31,2023-11-27,True
CUST_01442,2022-10-07,Paid Search,25-34,West,2023-01-05,2023-07-04,True
CUST_01443,2023-05-26,Paid Search,18-24,South,2023-08-24,2024-02-20,True
CUST_01444,2022-08-25,Email,25-34,South,2022-11-23,2023-05-22,True
CUST_01445,2022-03-18,Organic,25-34,West,2022-06-16,2022-12-13,True
CUST_01446,2022-01-20,Paid Search,35-44,East,2022-04-20,2022-10-17,True
CUST_01447,2023-05-28,Social,18-24,South,2023-08-26,2024-02-22,True
CUST_01448,2023-06-09,Social,18-24,West,2023-09-07,2024-03-05,True
CUST_01449,2023-02-08,Paid Search,25-34,East,2023-05-09,2023-11-05,True
CUST_01450,2022-02-26,Social,35-44,East,2022-05-27,2022-11-23,True
CUST_01451,2022-06-10,Social,18-24,South,2022-09-08,2023-03-07,True
CUST_01452,2022-01-23,Referral,25-34,West,2022-04-23,2022-10-20,True
CUST_01453,2022-01-28,Paid Search,25-34,West,2022-04-28,2022-10-25,True
CUST_01454,2022-05-15,Paid Search,18-24,West,2022-08-13,2023-02-09,True
CUST_01455,2022-11-09,Organic,25-34,East,2023-02-07,2023-08-06,True
CUST_01456,2022-02-05,Social,25-34,South,2022-05-06,2022-11-02,True
CUST_01457,2023-06-22,Organic,18-24,North,2023-09-20,2024-03-18,True
CUST_01458,2022-09-06,Organic,45-54,North,2022-12-05,2023-06-03,True
CUST_01459,2022-05-25,Paid Search,18-24,West,2022-08-23,2023-02-19,True
CUST_01460,2022-10-09,Social,35-44,South,2023-01-07,2023-07-06,True
CUST_01461,2023-03-08,Email,45-54,North,2023-06-06,2023-12-03,True
CUST_01462,2022-06-20,Social,55+,North,2022-09-18,2023-03-17,True
CUST_01463,2022-01-26,Paid Search,35-44,North,2022-04-26,2022-10-23,True
CUST_01464,2022-01-28,Paid Search,35-44,East,2022-04-28,2022-10-25,True
CUST_01465,2023-04-11,Social,45-54,East,2023-07-10,2024-01-06,True
CUST_01466,2022-03-02,Social,55+,South,2022-05-31,2022-11-27,True
CUST_01467,2022-12-14,Referral,25-34,East,2023-03-14,2023-09-10,True
CUST_01468,2022-07-29,Paid Search,45-54,South,2022-10-27,2023-04-25,True
CUST_01469,2023-03-01,Paid Search,35-44,West,2023-05-30,2023-11-26,True
CUST_01470,2022-02-03,Organic,18-24,West,2022-05-04,2022-10-31,True
CUST_01471,2023-05-06,Email,45-54,North,2023-08-04,2024-01-31,True
