customer_id,acquisition_channel,age_band,region,predicted_clv,clv_tier
CUST_01540,Paid Search,25-34,North,3830.647,Low
CUST_01541,Organic,18-24,West,6013.268,Medium
CUST_01542,Email,25-34,North,4533.0444,Medium
CUST_01543,Organic,18-24,South,5056.739,Medium
CUST_01544,Paid Search,35-44,West,3553.5825,Low
CUST_01545,Paid Search,55+,East,3746.4165,Medium
CUST_01546,Email,35-44,East,4616.7236,Medium
CUST_01547,Email,55+,South,4788.993,Medium
CUST_01548,Organic,55+,West,4958.411,Medium
CUST_01549,Paid Search,18-24,North,3828.619,Medium
CUST_01550,Organic,35-44,East,4885.7593,Medium
CUST_01551,Organic,35-44,North,4586.6724,Medium
CUST_01552,Referral,25-34,North,13277.208,High
CUST_01553,Paid Search,55+,East,3829.9534,Medium
CUST_01554,Email,25-34,South,4852.554,Medium
CUST_01555,Paid Search,18-24,North,3969.0137,Medium
CUST_01556,Social,35-44,West,2698.4592,Low
CUST_01557,Email,25-34,South,4996.001,Medium
CUST_01558,Organic,25-34,West,4336.998,Medium
CUST_01559,Referral,35-44,North,0.0,Low
CUST_01560,Email,45-54,North,4577.29,Medium
CUST_01561,Social,25-34,South,2668.7131,Medium
CUST_01562,Email,25-34,East,0.0,Low
CUST_01563,Organic,18-24,South,4813.487,Medium
CUST_01564,Paid Search,25-34,North,3603.2317,Low
CUST_01565,Organic,35-44,East,4917.7935,Medium
CUST_01566,Social,45-54,West,2598.359,Low
CUST_01567,Organic,25-34,North,4927.271,Medium
CUST_01568,Email,18-24,South,4673.637,Medium
CUST_01569,Social,35-44,South,2428.771,Low
CUST_01570,Paid Search,45-54,East,3749.9688,Medium
CUST_01571,Social,18-24,North,2913.7502,Low
CUST_01572,Paid Search,35-44,North,3743.5464,Medium
CUST_01573,Paid Search,18-24,North,4019.3267,Low
CUST_01574,Email,35-44,East,4714.2593,Medium
CUST_01575,Paid Search,45-54,North,4515.1714,Low
CUST_01576,Email,45-54,East,4746.6133,Medium
CUST_01577,Social,45-54,South,2476.1965,Low
CUST_01578,Paid Search,45-54,South,2361.554,Low
CUST_01579,Social,25-34,West,2694.4639,Low
CUST_01580,Paid Search,55+,West,3733.776,Medium
CUST_01581,Social,25-34,West,2850.169,Low
CUST_01582,Social,25-34,West,2610.578,Low
CUST_01583,Email,45-54,North,4558.315,Medium
CUST_01584,Social,25-34,West,2402.8018,Low
CUST_01585,Organic,18-24,North,4657.404,Medium
CUST_01586,Social,45-54,South,2638.2405,Medium
CUST_01587,Email,45-54,East,4560.2812,Medium
CUST_01588,Email,35-44,East,4626.283,Medium
CUST_01589,Social,18-24,East,2525.1003,Medium
CUST_01590,Paid Search,45-54,East,3553.5713,Medium
CUST_01591,Social,18-24,South,2553.7798,Low
CUST_01592,Paid Search,35-44,East,3579.2356,Medium
CUST_01593,Social,35-44,South,2661.8308,Medium
CUST_01594,Paid Search,45-54,South,406.1331,Low
CUST_01595,Paid Search,55+,East,3720.888,Medium
CUST_01596,Organic,18-24,East,4908.0586,Medium
CUST_01597,Organic,18-24,South,4532.3013,Medium
CUST_01598,Organic,35-44,North,4554.965,Medium
CUST_01599,Organic,55+,South,4894.8003,Medium
CUST_01600,Email,18-24,South,4127.6953,Medium
CUST_01601,Paid Search,35-44,North,3854.2883,Low
CUST_01602,Paid Search,35-44,North,3867.6853,Low
CUST_01603,Email,25-34,West,4621.367,Medium
CUST_01604,Paid Search,45-54,South,4351.071,Low
CUST_01605,Organic,25-34,East,4830.396,Medium
CUST_01606,Paid Search,35-44,North,3517.4663,Medium
CUST_01607,Paid Search,55+,West,3827.7417,Medium
CUST_01608,Paid Search,25-34,North,3923.8298,Medium
CUST_01609,Paid Search,18-24,South,3802.1309,Medium
CUST_01610,Paid Search,55+,West,6.826785,Low
CUST_01611,Social,25-34,North,2297.7383,Low
CUST_01612,Paid Search,45-54,East,3758.2102,Medium
CUST_01613,Referral,45-54,West,8553.766,Medium
CUST_01614,Organic,35-44,North,4554.965,Medium
CUST_01615,Referral,18-24,North,12092.637,High
CUST_01616,Social,55+,West,2482.1482,Low
CUST_01617,Email,45-54,South,0.0,Low
CUST_01618,Paid Search,35-44,West,3937.221,Medium
CUST_01619,Paid Search,55+,West,3768.3262,Medium
CUST_01620,Organic,45-54,West,4956.2637,Low
CUST_01621,Referral,45-54,West,16596.059,High
CUST_01622,Paid Search,18-24,West,3596.3364,Low
CUST_01623,Email,45-54,South,4696.7627,Medium
CUST_01624,Social,25-34,West,364.22433,Low
CUST_01625,Social,18-24,South,1883.952,Low
CUST_01626,Referral,25-34,East,14858.92,High
CUST_01627,Organic,18-24,North,164.12395,Low
CUST_01628,Social,18-24,West,2625.0806,Medium
CUST_01629,Referral,45-54,East,14696.828,High
CUST_01630,Paid Search,35-44,West,3572.6768,Low
CUST_01631,Paid Search,25-34,South,3970.532,Medium
CUST_01632,Organic,18-24,South,3920.2822,Low
CUST_01633,Referral,45-54,East,13884.087,High
CUST_01634,Email,45-54,West,4493.986,Low
CUST_01635,Referral,35-44,East,14224.989,High
CUST_01636,Paid Search,18-24,West,3591.053,Low
CUST_01637,Social,18-24,North,560.4262,Low
CUST_01638,Paid Search,18-24,West,3800.224,Medium
CUST_01639,Social,18-24,East,2524.8794,Medium
CUST_01640,Email,55+,West,4724.264,Medium
CUST_01641,Paid Search,25-34,North,387.2582,Low
CUST_01642,Paid Search,45-54,South,3999.8374,Medium
CUST_01643,Social,55+,North,2876.915,Medium
CUST_01644,Paid Search,55+,South,3892.1997,Medium
CUST_01645,Paid Search,25-34,West,3747.9731,Low
CUST_01646,Social,35-44,East,2536.0342,Low
CUST_01647,Email,35-44,West,4696.8096,Medium
CUST_01648,Email,18-24,East,4510.0664,Medium
CUST_01649,Paid Search,45-54,West,0.0,Low
CUST_01650,Organic,35-44,West,5063.54,Medium
CUST_01651,Paid Search,25-34,East,4367.707,Medium
CUST_01652,Paid Search,35-44,West,98.51278,Low
CUST_01653,Paid Search,45-54,North,3834.7168,Medium
CUST_01654,Paid Search,18-24,East,3936.389,Medium
CUST_01655,Paid Search,45-54,East,187.44305,Low
CUST_01656,Paid Search,55+,West,3509.5022,Low
CUST_01657,Paid Search,45-54,East,3473.7634,Low
CUST_01658,Email,45-54,North,4406.721,Medium
CUST_01659,Organic,18-24,East,4744.362,Medium
CUST_01660,Paid Search,45-54,West,4343.325,Low
CUST_01661,Paid Search,45-54,North,1980.0833,Low
CUST_01662,Organic,35-44,North,4899.9585,Low
CUST_01663,Organic,35-44,East,4677.903,Medium
CUST_01664,Social,45-54,East,2548.6377,Medium
CUST_01665,Paid Search,18-24,East,3405.4744,Low
CUST_01666,Email,25-34,North,4509.3364,Medium
CUST_01667,Paid Search,45-54,East,4097.621,Low
CUST_01668,Paid Search,55+,East,4357.6187,Low
CUST_01669,Email,25-34,West,4531.7124,Medium
CUST_01670,Referral,35-44,South,12746.074,High
CUST_01671,Email,55+,South,1781.2998,Low
CUST_01672,Referral,18-24,North,13907.81,High
CUST_01673,Paid Search,25-34,East,204.89665,Low
CUST_01674,Paid Search,18-24,East,4236.67,Low
CUST_01675,Social,25-34,South,477.8256,Low
CUST_01676,Organic,45-54,East,4807.6416,Low
CUST_01677,Paid Search,25-34,West,3975.6875,Medium
CUST_01678,Referral,55+,North,16020.809,High
CUST_01679,Paid Search,55+,East,566.65344,Low
CUST_01680,Paid Search,55+,East,3646.6611,Low
CUST_01681,Social,45-54,North,2596.7888,Medium
CUST_01682,Paid Search,45-54,North,3939.193,Medium
CUST_01683,Email,35-44,South,4401.959,Medium
CUST_01684,Email,55+,North,3014.5884,Low
CUST_01685,Paid Search,18-24,South,353.80164,Low
CUST_01686,Paid Search,45-54,North,4184.4185,Medium
CUST_01687,Paid Search,18-24,West,4005.6929,Medium
CUST_01688,Organic,25-34,East,5320.1904,Medium
CUST_01689,Referral,25-34,South,152.83421,Low
CUST_01690,Email,45-54,West,4678.827,Medium
CUST_01691,Paid Search,45-54,North,3699.9192,Low
CUST_01692,Referral,18-24,East,13463.375,High
CUST_01693,Paid Search,45-54,East,3743.2542,Medium
CUST_01694,Email,25-34,West,3351.4275,Low
CUST_01695,Social,18-24,North,2294.948,Medium
CUST_01696,Email,35-44,East,4469.131,Medium
CUST_01697,Paid Search,35-44,West,3925.3508,Medium
CUST_01698,Paid Search,25-34,West,3806.7812,Medium
CUST_01699,Paid Search,25-34,North,3726.7253,Medium
CUST_01700,Email,55+,West,4477.181,Medium
CUST_01701,Organic,25-34,South,5186.793,Low
CUST_01702,Paid Search,55+,South,4136.109,Medium
CUST_01703,Referral,55+,North,13211.188,High
CUST_01704,Social,25-34,North,2310.3696,Low
CUST_01705,Paid Search,35-44,South,4244.3125,Low
CUST_01706,Paid Search,45-54,North,3586.9304,Low
CUST_01707,Paid Search,35-44,East,3452.9458,Low
CUST_01708,Social,35-44,East,2578.8745,Medium
CUST_01709,Email,25-34,South,4728.9844,Medium
CUST_01710,Social,18-24,East,2947.2744,Low
CUST_01711,Organic,18-24,East,4859.3354,Medium
CUST_01712,Social,25-34,North,589.3842,Low
CUST_01713,Organic,45-54,South,4790.5376,Medium
CUST_01714,Social,25-34,West,2617.6326,Medium
CUST_01715,Organic,18-24,North,4501.4497,Medium
CUST_01716,Social,25-34,West,2585.9053,Medium
CUST_01717,Social,35-44,West,2391.1914,Medium
CUST_01718,Social,25-34,South,3068.7039,Low
CUST_01719,Organic,25-34,South,4975.104,Medium
CUST_01720,Email,18-24,North,4200.7,Low
CUST_01721,Referral,25-34,East,16845.166,High
CUST_01722,Email,25-34,North,3071.391,Low
CUST_01723,Organic,55+,West,5109.1255,Medium
CUST_01724,Email,55+,South,1109.6033,Low
CUST_01725,Social,25-34,West,2701.9592,Medium
CUST_01726,Social,18-24,West,2667.2073,Medium
CUST_01727,Organic,18-24,South,5060.6396,Medium
CUST_01728,Paid Search,25-34,East,3960.509,Medium
CUST_01729,Social,35-44,North,2387.02,Medium
CUST_01730,Social,35-44,North,660.7485,Low
CUST_01731,Organic,25-34,East,4838.0083,Medium
CUST_01732,Organic,25-34,South,5655.4893,Medium
CUST_01733,Referral,25-34,South,15347.437,High
CUST_01734,Referral,35-44,North,12524.775,High
CUST_01735,Paid Search,45-54,West,4177.145,Medium
CUST_01736,Organic,18-24,South,4536.5117,Low
CUST_01737,Paid Search,35-44,South,3837.2952,Medium
CUST_01738,Social,45-54,South,2397.2427,Medium
CUST_01739,Social,45-54,South,2667.8286,Medium
CUST_01740,Email,35-44,East,4651.8823,Medium
CUST_01741,Paid Search,35-44,West,3414.1772,Medium
CUST_01742,Paid Search,45-54,East,3480.7114,Low
CUST_01743,Organic,25-34,North,4765.4014,Medium
CUST_01744,Email,35-44,West,3212.4824,Low
CUST_01745,Paid Search,25-34,South,4126.997,Low
CUST_01746,Social,35-44,North,2686.9395,Medium
CUST_01747,Paid Search,18-24,North,4377.343,Medium
CUST_01748,Organic,25-34,West,5168.579,Medium
CUST_01749,Paid Search,18-24,South,3814.5115,Medium
CUST_01750,Paid Search,25-34,North,3776.1267,Medium
CUST_01751,Paid Search,35-44,West,0.0,Low
CUST_01752,Email,35-44,South,4566.612,Medium
CUST_01753,Email,55+,West,4479.695,Medium
CUST_01754,Social,18-24,West,2021.2952,Low
CUST_01755,Email,55+,North,4391.2793,Medium
CUST_01756,Paid Search,25-34,East,4236.2104,Low
CUST_01757,Paid Search,45-54,East,3801.428,Low
CUST_01758,Paid Search,45-54,North,501.3202,Low
CUST_01759,Organic,55+,South,4099.949,Low
CUST_01760,Paid Search,18-24,South,3884.6316,Medium
CUST_01761,Organic,55+,North,5154.841,Medium
CUST_01762,Paid Search,18-24,East,3682.2546,Low
CUST_01763,Paid Search,55+,South,3690.7012,Medium
CUST_01764,Paid Search,45-54,West,3717.0344,Medium
CUST_01765,Paid Search,35-44,West,4006.9707,Low
CUST_01766,Social,25-34,East,2248.747,Low
CUST_01767,Email,18-24,North,3476.9028,Low
CUST_01768,Paid Search,55+,North,3802.6382,Medium
CUST_01769,Social,45-54,North,2489.0002,Medium
CUST_01770,Referral,55+,South,17196.99,High
CUST_01771,Organic,45-54,West,5505.48,Low
CUST_01772,Organic,55+,North,4529.353,Medium
CUST_01773,Social,55+,East,2528.8667,Low
CUST_01774,Social,35-44,North,2531.992,Medium
CUST_01775,Social,45-54,South,2590.892,Medium
CUST_01776,Email,25-34,East,4531.7124,Medium
CUST_01777,Social,45-54,West,2653.4167,Medium
CUST_01778,Paid Search,45-54,West,3601.5786,Low
CUST_01779,Social,35-44,East,2735.7236,Medium
CUST_01780,Organic,45-54,North,4959.074,Medium
CUST_01781,Paid Search,25-34,South,3832.3184,Low
CUST_01782,Social,45-54,West,2567.4092,Medium
CUST_01783,Organic,35-44,North,3923.2175,Medium
CUST_01784,Paid Search,25-34,East,3613.72,Medium
CUST_01785,Email,55+,East,4471.8906,Medium
CUST_01786,Organic,18-24,West,4409.006,Medium
CUST_01787,Organic,45-54,North,4830.462,Medium
CUST_01788,Paid Search,25-34,North,3781.0386,Low
CUST_01789,Paid Search,25-34,North,3668.1523,Low
CUST_01790,Social,18-24,South,2830.3347,Medium
CUST_01791,Paid Search,18-24,East,3472.9934,Low
CUST_01792,Paid Search,18-24,North,3969.0137,Medium
CUST_01793,Paid Search,55+,East,3853.531,Medium
CUST_01794,Paid Search,55+,North,3911.0427,Low
CUST_01795,Referral,35-44,East,15358.317,High
CUST_01796,Social,18-24,South,2408.9841,Medium
CUST_01797,Referral,55+,West,1932.5076,Medium
CUST_01798,Social,45-54,South,526.022,Low
CUST_01799,Email,35-44,West,3646.6633,Low
CUST_01800,Paid Search,55+,North,3959.632,Low
CUST_01801,Paid Search,35-44,North,3752.2048,Low
CUST_01802,Paid Search,25-34,North,3756.9487,Medium
CUST_01803,Paid Search,45-54,South,4387.1665,Low
CUST_01804,Paid Search,35-44,West,4258.6606,Medium
CUST_01805,Paid Search,45-54,North,3625.7476,Low
CUST_01806,Paid Search,45-54,West,3640.232,Low
CUST_01807,Social,55+,East,2685.18,Medium
CUST_01808,Referral,25-34,South,1299.564,Medium
CUST_01809,Organic,18-24,South,4611.9683,Medium
CUST_01810,Social,35-44,West,2250.1455,Low
CUST_01811,Referral,45-54,East,10694.672,High
CUST_01812,Paid Search,55+,North,4212.2837,Low
CUST_01813,Referral,25-34,West,16002.852,High
CUST_01814,Paid Search,45-54,South,4291.4194,Low
CUST_01815,Email,55+,North,4439.701,Medium
CUST_01816,Email,55+,West,4546.2485,Medium
CUST_01817,Email,55+,West,513.08777,Low
CUST_01818,Paid Search,55+,South,197.185,Low
CUST_01819,Social,45-54,East,526.3043,Low
CUST_01820,Social,25-34,North,564.499,Low
CUST_01821,Social,35-44,West,2176.0415,Low
CUST_01822,Referral,45-54,South,2439.9897,Medium
CUST_01823,Email,25-34,South,4715.605,Medium
CUST_01824,Paid Search,45-54,East,3911.6553,Medium
CUST_01825,Social,35-44,South,2548.5916,Medium
CUST_01826,Email,45-54,East,3216.022,Low
CUST_01827,Paid Search,35-44,East,2397.3848,Low
CUST_01828,Paid Search,45-54,South,4076.4775,Medium
CUST_01829,Organic,18-24,West,5156.416,Medium
CUST_01830,Referral,45-54,South,0.0,Low
CUST_01831,Email,55+,West,4718.134,Medium
CUST_01832,Referral,55+,South,13348.886,High
CUST_01833,Email,55+,East,4607.875,Medium
CUST_01834,Email,25-34,East,3738.3765,Low
CUST_01835,Paid Search,18-24,West,1822.0273,Low
CUST_01836,Email,45-54,North,4708.2935,Medium
CUST_01837,Social,18-24,North,2698.43,Medium
CUST_01838,Paid Search,25-34,West,3747.9731,Low
CUST_01839,Social,45-54,West,2533.927,Medium
CUST_01840,Paid Search,35-44,East,64.08956,Low
CUST_01841,Social,45-54,South,2460.2478,Medium
CUST_01842,Referral,45-54,South,15403.424,High
CUST_01843,Social,18-24,East,2849.0156,Low
CUST_01844,Referral,45-54,East,13453.608,High
CUST_01845,Organic,35-44,South,4528.889,Low
CUST_01846,Email,35-44,North,4577.737,Medium
CUST_01847,Social,35-44,North,2536.0342,Low
CUST_01848,Social,35-44,South,2615.8335,Low
CUST_01849,Paid Search,35-44,East,171.89252,Low
CUST_01850,Paid Search,25-34,South,3661.098,Low
CUST_01851,Email,25-34,East,3350.9844,Low
CUST_01852,Paid Search,18-24,South,3849.3435,Low
CUST_01853,Email,25-34,South,4747.311,Medium
CUST_01854,Email,25-34,East,4562.4995,Medium
CUST_01855,Referral,35-44,East,14349.29,High
CUST_01856,Paid Search,55+,West,3465.7673,Low
CUST_01857,Social,18-24,West,3042.6365,Low
CUST_01858,Email,25-34,South,4240.2866,Medium
CUST_01859,Social,18-24,East,2970.701,Low
CUST_01860,Paid Search,55+,South,3904.5952,Medium
CUST_01861,Email,45-54,West,597.01294,Low
CUST_01862,Paid Search,25-34,East,3554.4854,Medium
CUST_01863,Social,35-44,West,2744.5583,Low
CUST_01864,Paid Search,45-54,South,4291.4194,Low
CUST_01865,Organic,55+,North,4663.713,Low
CUST_01866,Paid Search,35-44,North,3897.591,Medium
CUST_01867,Referral,25-34,East,16080.208,High
CUST_01868,Paid Search,45-54,West,3722.0803,Low
CUST_01869,Referral,45-54,East,18494.918,High
CUST_01870,Email,45-54,West,3415.2979,Low
CUST_01871,Email,18-24,South,1441.0553,Low
CUST_01872,Paid Search,45-54,West,3989.9634,Low
CUST_01873,Paid Search,18-24,West,3880.2104,Low
CUST_01874,Paid Search,55+,North,351.63242,Low
CUST_01875,Organic,55+,West,5651.556,Low
CUST_01876,Email,35-44,North,4556.686,Medium
CUST_01877,Paid Search,45-54,East,3880.5562,Medium
CUST_01878,Organic,18-24,South,5366.877,Medium
CUST_01879,Paid Search,55+,South,3744.4878,Low
CUST_01880,Email,25-34,West,4655.165,Medium
CUST_01881,Social,25-34,East,2534.837,Medium
CUST_01882,Organic,45-54,North,4835.591,Low
CUST_01883,Social,55+,North,2324.1401,Low
CUST_01884,Email,35-44,North,4702.789,Medium
CUST_01885,Organic,35-44,South,4798.473,Medium
CUST_01886,Paid Search,35-44,North,4045.73,Low
CUST_01887,Organic,25-34,South,3964.3445,Low
CUST_01888,Social,35-44,West,2334.4976,Low
CUST_01889,Organic,55+,West,4958.411,Medium
CUST_01890,Paid Search,25-34,West,3859.3147,Medium
CUST_01891,Paid Search,45-54,South,3821.9531,Low
CUST_01892,Social,45-54,East,2694.3281,Low
CUST_01893,Email,55+,West,4738.7295,Medium
CUST_01894,Email,45-54,North,4337.235,Medium
CUST_01895,Organic,55+,West,5091.2153,Medium
CUST_01896,Referral,45-54,East,6569.288,Medium
CUST_01897,Paid Search,55+,South,3750.6821,Medium
CUST_01898,Email,45-54,South,4690.6323,Medium
CUST_01899,Paid Search,55+,South,22.490482,Low
CUST_01900,Paid Search,55+,North,3437.013,Medium
CUST_01901,Paid Search,55+,North,3959.632,Low
CUST_01902,Social,35-44,South,2760.682,Low
CUST_01903,Social,45-54,North,839.948,Low
CUST_01904,Email,55+,East,0.0,Low
CUST_01905,Email,25-34,South,4500.158,Medium
CUST_01906,Social,18-24,South,2709.4026,Low
CUST_01907,Social,55+,North,2467.3228,Medium
CUST_01908,Organic,45-54,West,5088.603,Low
CUST_01909,Email,35-44,East,4632.4136,Medium
CUST_01910,Social,45-54,South,2726.8242,Low
CUST_01911,Email,18-24,East,4933.2246,Medium
CUST_01912,Email,35-44,South,4646.215,Medium
CUST_01913,Organic,25-34,North,5270.9565,Medium
CUST_01914,Email,25-34,East,4617.446,Medium
CUST_01915,Email,55+,West,4805.242,Medium
CUST_01916,Paid Search,35-44,East,3917.7112,Medium
CUST_01917,Email,18-24,East,4540.4526,Medium
CUST_01918,Email,25-34,North,4628.2817,Medium
CUST_01919,Social,25-34,East,2794.1992,Medium
CUST_01920,Email,55+,East,4018.2358,Low
CUST_01921,Paid Search,25-34,South,3624.5168,Low
CUST_01922,Organic,25-34,North,2752.329,Low
CUST_01923,Paid Search,25-34,West,3951.122,Low
CUST_01924,Organic,18-24,South,5206.1445,Low
CUST_01925,Paid Search,45-54,South,3982.0605,Medium
CUST_01926,Referral,35-44,East,0.0,Low
CUST_01927,Email,35-44,South,4610.3774,Medium
CUST_01928,Social,25-34,East,2795.3818,Low
CUST_01929,Paid Search,45-54,East,4109.547,Medium
CUST_01930,Organic,18-24,South,3349.9258,Medium
CUST_01931,Email,55+,North,4583.6978,Medium
CUST_01932,Referral,35-44,North,14104.323,High
CUST_01933,Email,25-34,West,4480.312,Medium
CUST_01934,Paid Search,35-44,East,3734.867,Medium
CUST_01935,Email,55+,South,4668.4233,Medium
CUST_01936,Paid Search,18-24,South,4136.686,Low
CUST_01937,Paid Search,35-44,East,3779.3267,Low
CUST_01938,Referral,35-44,West,14129.72,High
CUST_01939,Email,55+,West,1740.6794,Low
CUST_01940,Paid Search,35-44,East,3839.3433,Medium
CUST_01941,Paid Search,45-54,South,3660.2715,Low
CUST_01942,Paid Search,45-54,West,3886.379,Low
CUST_01943,Paid Search,55+,West,3534.2693,Low
CUST_01944,Referral,25-34,South,14752.765,High
CUST_01945,Paid Search,45-54,West,3571.2056,Medium
CUST_01946,Organic,25-34,West,5162.524,Low
CUST_01947,Paid Search,55+,West,43.161377,Low
CUST_01948,Paid Search,55+,North,3663.4026,Low
CUST_01949,Organic,25-34,North,428.14273,Low
CUST_01950,Paid Search,35-44,South,3691.6213,Medium
CUST_01951,Email,55+,West,4568.7476,Medium
CUST_01952,Organic,18-24,North,5193.515,Medium
CUST_01953,Organic,45-54,North,3363.2847,Medium
CUST_01954,Social,55+,North,2566.9148,Low
CUST_01955,Paid Search,55+,North,3692.1165,Low
CUST_01956,Referral,18-24,West,16524.797,High
CUST_01957,Organic,45-54,East,4632.821,Medium
CUST_01958,Organic,45-54,East,5594.257,Medium
CUST_01959,Paid Search,18-24,South,4040.8496,Low
CUST_01960,Email,45-54,East,1986.1044,Low
CUST_01961,Paid Search,45-54,West,4048.3813,Medium
CUST_01962,Paid Search,55+,East,3484.142,Low
CUST_01963,Social,18-24,West,3066.3176,Medium
CUST_01964,Paid Search,55+,East,3317.578,Low
CUST_01965,Paid Search,35-44,South,3985.8706,Medium
CUST_01966,Paid Search,25-34,East,199.47684,Low
CUST_01967,Email,25-34,West,141.61485,Low
CUST_01968,Paid Search,45-54,West,4038.5032,Medium
CUST_01969,Email,55+,South,4949.574,Medium
CUST_01970,Paid Search,25-34,East,3436.353,Medium
CUST_01971,Organic,55+,West,5028.465,Medium
CUST_01972,Paid Search,45-54,East,3653.9292,Medium
CUST_01973,Email,18-24,East,0.0,Low
CUST_01974,Paid Search,35-44,South,3731.2437,Low
CUST_01975,Paid Search,55+,West,3804.164,Medium
CUST_01976,Paid Search,18-24,West,3851.0906,Medium
CUST_01977,Paid Search,18-24,North,3750.7324,Medium
CUST_01978,Paid Search,18-24,North,4410.357,Low
